recommendation_shown_1,recommendation_shown_0,recommendation_shown_2,alias,model_2_id,book_id,model_0_id,decision,team,time,model_1_id
10305,772,16705,Esther Vogt,classifier,56794,intra_bpe_hybrid,recommendation_0,DataMinerz,2021-06-25 06:54:21.662000+00:00,ensemble
876,39697,37257,DP,model_2,5197,lw_bpe_graph,recommendation_1,MannheimMiners,2021-06-16 15:31:54.628000+00:00,content-based_RS
24245,6306,34528,Jonathan,first,37531,Hybrid_MeanAllClassifiers,recommendation_1,team404,2021-06-12 13:45:36.959000+00:00,teamfivemodel
59614,13647,5961,Jonathan,model_2,59032,content-based_RS,recommendation_1,team404,2021-06-16 08:55:18.783000+00:00,teamfivemodel
57628,41808,2775,RR,rule_based,60331,intra_bpe_hybrid,recommendation_1,flying_chicken_wings,2021-06-24 13:05:57.938000+00:00,ensemble
16780,25674,6798,seb,Hybrid_MeanAllClassifiers,6798,model_2,recommendation_2,D2G2,2021-06-10 07:36:29.698000+00:00,teamfivemodel
75536,71526,50656,Nazanin,first,71526,Hybrid_MeanAllClassifiers,recommendation_1,Dataworms,2021-06-16 16:48:52.629000+00:00,content-based_RS
46668,32061,63157,MR,team404_base_model,28493,lw_bpe_graph,recommendation_2,Mine From Home,2021-06-14 19:38:59.402000+00:00,model_2
38086,32386,12617,J,ensemble,42184,hybrid_learned_weights,recommendation_2,flying_chicken_wings,2021-06-24 11:47:24.982000+00:00,classifier
33125,54491,49340,Daniel,model_2,19649,lw_bpe_graph,recommendation_0,MineFromHome,2021-06-15 07:25:00.738000+00:00,first
14427,33409,73056,Guszti,intra_bpe_hybrid,75694,third,recommendation_1,flying chicken wings,2021-06-22 17:45:22.548000+00:00,Hybrid_RS
47269,60703,64251,Jakob,team404_base_model,42326,lw_bpe_graph,recommendation_1,DataMinerz,2021-06-21 17:12:13.839000+00:00,model_2
59843,54183,49001,Mimimi,model_2,46931,team404_base_model,recommendation_2,The Dataworms,2021-06-12 13:05:30.720000+00:00,first
76948,16016,21819,MR,teamfivemodel,45358,Hybrid_MeanAllClassifiers,recommendation_0,Mine From Home,2021-06-14 19:34:44.373000+00:00,lw_bpe_graph
20239,32109,20239,Jonathan B,model_2,32109,Hybrid_MeanAllClassifiers,recommendation_1,DataMinerz,2021-06-14 13:11:15.180000+00:00,first
33048,45700,73774,gbodnya,first,47068,team404_base_model,recommendation_0,flying chicken wings,2021-06-12 21:40:20.152000+00:00,Hybrid_MeanAllClassifiers
75023,7272,5454,Keyvan Amiri Elyasi,classifier,46655,Hybrid_RS,recommendation_2,	the dataworms,2021-06-26 10:25:58.045000+00:00,hybrid_learned_weights
61937,12416,50859,gbodnya,model_2,61794,Hybrid_MeanAllClassifiers,recommendation_0,flying chicken wings,2021-06-24 12:55:24.150000+00:00,team404_base_model
20093,11423,30310,DP,teamfivemodel,57598,first,recommendation_1,MannheimMiners,2021-06-16 16:02:06.982000+00:00,Hybrid_MeanAllClassifiers
445,18938,5553,LF,Hybrid_MeanAllClassifiers,63908,team404_base_model,recommendation_2,D2G2,2021-06-12 07:27:47.258000+00:00,model_2
1416,1416,41142,roma,intra_bpe_hybrid,70180,Hybrid_RS,recommendation_1,flying chicken wings,2021-06-22 17:50:35.812000+00:00,third
52058,64673,66492,RR,Hybrid_RS,26445,rule_based,recommendation_0,flying_chicken_wings,2021-06-22 15:49:10.105000+00:00,third
52746,39515,51168,Duc,rule_based,15039,classifier,recommendation_2,DataMinerz,2021-06-25 10:46:28.929000+00:00,intra_bpe_hybrid
37014,39679,37014,Alina,first,59649,team404_base_model,recommendation_1,MineFromHome,2021-06-12 12:52:16.675000+00:00,Hybrid_MeanAllClassifiers
9895,40178,1070,Lars,teamfivemodel,36620,first,recommendation_1,team404,2021-06-14 11:35:12.802000+00:00,Hybrid_MeanAllClassifiers
72708,13915,77431,Rahul,hybrid_learned_weights,73552,intra_bpe_hybrid,recommendation_0,D2G2,2021-06-23 11:04:58.153000+00:00,third
55929,46822,4787,J,intra_bpe_hybrid,13382,hybrid_learned_weights,recommendation_1,flying_chicken_wings,2021-06-22 17:01:24.597000+00:00,classifier
29649,56972,65221,Luis,model_2,62732,content-based_RS,recommendation_2,MannheimMiners,2021-06-16 15:26:55.613000+00:00,team404_base_model
48465,30892,27989,Morris,content-based_RS,28976,team404_base_model,recommendation_0,MannheimMiners,2021-06-16 08:55:57.602000+00:00,first
71426,9723,7530,,Hybrid_RS,50648,third,recommendation_0,,2021-06-22 17:52:43.623000+00:00,rule_based
1790,40782,27657,J,Hybrid_RS,16801,third,recommendation_2,flying_chicken_wings,2021-06-22 16:57:06.620000+00:00,classifier
52979,37191,66495,DP,first,9197,teamfivemodel,recommendation_0,MannheimMiners,2021-06-11 11:23:46.276000+00:00,model_2
77274,53657,53549,gbodnya,teamfivemodel,12725,team404_base_model,recommendation_2,flying chicken wings,2021-06-12 21:29:59.307000+00:00,first
8456,8456,37146,Keyvan Amiri Elyasi,team404_base_model,45093,teamfivemodel,recommendation_2,The Dataworms,2021-06-13 09:51:16.987000+00:00,Hybrid_MeanAllClassifiers
6506,10571,41819,Duc,ensemble,27237,intra_bpe_hybrid,recommendation_1,DataMinerz,2021-06-25 10:32:00.657000+00:00,third
74195,46519,64983,Duc,model_2,9626,team404_base_model,recommendation_1,DataMinerz,2021-06-14 13:25:05.822000+00:00,Hybrid_MeanAllClassifiers
13925,38116,70178,Keyvan Amiri Elyasi,lw_bpe_graph,39971,team404_base_model,recommendation_1,The Dataworms,2021-06-15 13:41:51.437000+00:00,Hybrid_MeanAllClassifiers
17091,24755,35291,Guszti,hybrid_learned_weights,40312,Hybrid_RS,recommendation_2,flying chicken wings,2021-06-22 17:52:00.580000+00:00,third
14060,15966,64349,Iris,Hybrid_MeanAllClassifiers,48270,team404_base_model,recommendation_0,MineFromHome,2021-06-15 09:40:39.987000+00:00,first
42136,46341,25513,Sascha,Hybrid_RS,36095,classifier,recommendation_2,team404,2021-06-24 15:02:21.171000+00:00,hybrid_learned_weights
70071,9117,61889,bechtify,lw_bpe_graph,46634,teamfivemodel,recommendation_2,MannheimMiners,2021-06-16 07:21:08.956000+00:00,content-based_RS
69115,76391,48643,Jonathan,Hybrid_MeanAllClassifiers,24078,team404_base_model,recommendation_2,team404,2021-06-13 20:43:11.923000+00:00,model_2
70924,32192,9922,roma,classifier,66360,Hybrid_RS,recommendation_0,flying chicken wings,2021-06-24 11:43:07.968000+00:00,hybrid_learned_weights
14719,63119,22895,Esther Vogt,classifier,44327,intra_bpe_hybrid,recommendation_1,DataMinerz,2021-06-25 12:16:30.998000+00:00,ensemble
49521,63900,42255,Yossef Elbialy,team404_base_model,10833,model_2,recommendation_1,Team404,2021-06-12 08:44:01.656000+00:00,first
74300,43194,53591,roma,classifier,10871,ensemble,recommendation_1,flying chicken wings,2021-06-24 11:26:52.752000+00:00,rule_based
30536,20497,6934,C,first,70372,Hybrid_MeanAllClassifiers,recommendation_2,The Dataworms,2021-06-15 13:20:33.858000+00:00,content-based_RS
19738,63688,63354,Luis,team404_base_model,13772,model_2,recommendation_2,MannheimMiners,2021-06-16 09:59:09.473000+00:00,Hybrid_MeanAllClassifiers
32233,23188,8180,Jakob,intra_bpe_hybrid,68772,rule_based,recommendation_2,DataMinerz,2021-06-21 17:31:56.141000+00:00,third
3395,18174,19438,Rahul,first,8288,Hybrid_MeanAllClassifiers,recommendation_1,D2G2,2021-06-20 20:39:02.979000+00:00,lw_bpe_graph
28311,28311,51585,Jakob,Hybrid_MeanAllClassifiers,70911,teamfivemodel,recommendation_1,DataMinerz,2021-06-21 17:19:22.690000+00:00,first
50269,39426,41866,Duc,classifier,39779,rule_based,recommendation_0,DataMinerz,2021-06-25 10:30:07.871000+00:00,third
54447,45902,29309,RR,hybrid_learned_weights,39309,rule_based,recommendation_1,flying_chicken_wings,2021-06-22 15:45:16.962000+00:00,classifier
44475,13092,23659,bechtify,team404_base_model,66315,Hybrid_MeanAllClassifiers,recommendation_0,MannheimMiners,2021-06-11 11:49:21.569000+00:00,teamfivemodel
24211,24211,20454,Tim,first,15581,Hybrid_MeanAllClassifiers,recommendation_2,DataMinerz,2021-06-14 12:41:15.348000+00:00,teamfivemodel
75401,69338,41857,Geumbich Hwang,teamfivemodel,55154,Hybrid_MeanAllClassifiers,recommendation_2,MannheimMiners,2021-06-12 11:26:22.804000+00:00,model_2
66355,44244,38557,Morris,lw_bpe_graph,72523,first,recommendation_0,MannheimMiners,2021-06-16 08:56:14.669000+00:00,team404_base_model
29970,29971,35165,TimG,first,43672,team404_base_model,recommendation_0,DataMinerz,2021-06-14 13:53:31.224000+00:00,Hybrid_MeanAllClassifiers
76285,33344,52479,roma,third,74389,rule_based,recommendation_1,flying chicken wings,2021-06-24 11:34:39.299000+00:00,hybrid_learned_weights
8491,35678,3255,Geumbich Hwang,Hybrid_MeanAllClassifiers,30239,content-based_RS,recommendation_2,MannheimMiners,2021-06-16 07:35:36.524000+00:00,first
78439,20858,61333,Morris,first,27403,Hybrid_MeanAllClassifiers,recommendation_1,MannheimMiners,2021-06-16 08:57:28.684000+00:00,lw_bpe_graph
49334,27005,8639,roma,third,51599,hybrid_learned_weights,recommendation_1,flying chicken wings,2021-06-22 17:51:09.646000+00:00,classifier
53169,38183,130,Keyvan Amiri Elyasi,teamfivemodel,40017,model_2,recommendation_2,The Dataworms,2021-06-13 09:29:09.968000+00:00,first
24186,42235,42235,DP,Hybrid_MeanAllClassifiers,66633,first,recommendation_1,MannheimMiners,2021-06-16 15:41:30.194000+00:00,lw_bpe_graph
39958,58019,51241,Keyvan Amiri Elyasi,model_2,26662,teamfivemodel,recommendation_0,The Dataworms,2021-06-13 09:03:31.829000+00:00,first
34289,37201,55616,bbtong,teamfivemodel,6478,first,recommendation_1,Mine from Home,2021-06-14 17:38:10.282000+00:00,team404_base_model
4284,18081,24873,Duc,hybrid_learned_weights,14895,Hybrid_RS,recommendation_0,DataMinerz,2021-06-25 10:43:11.739000+00:00,third
34361,4559,48895,Moritz H,ensemble,50163,rule_based,recommendation_0,the flying chicken wings,2021-06-24 15:53:35.456000+00:00,classifier
54288,18815,41489,Niklas,teamfivemodel,52721,first,recommendation_1,DataMinerz,2021-06-09 11:13:56.703000+00:00,Hybrid_MeanAllClassifiers
5451,73646,45599,Farida,first,14189,teamfivemodel,recommendation_2,DataMinerz,2021-06-14 14:54:49.613000+00:00,team404_base_model
74034,51244,71539,Sascha,first,59750,teamfivemodel,recommendation_0,team404,2021-06-09 13:29:11.304000+00:00,Hybrid_MeanAllClassifiers
13453,58015,56354,Nazanin,model_2,78384,Hybrid_MeanAllClassifiers,recommendation_2,Dataworms,2021-06-13 08:57:11.759000+00:00,teamfivemodel
76044,6432,76044,Jerome,hybrid_learned_weights,16340,intra_bpe_hybrid,recommendation_1,team404,2021-06-22 15:53:56.097000+00:00,Hybrid_RS
46195,4288,53536,Jonathan,Hybrid_MeanAllClassifiers,50313,team404_base_model,recommendation_1,team404,2021-06-16 09:10:26.947000+00:00,content-based_RS
62433,65478,50769,Jonathan B,classifier,62494,ensemble,recommendation_0,DataMinerz,2021-06-25 17:36:35.387000+00:00,third
73646,3260,38599,Lasse,model_2,4272,first,recommendation_1,team404,2021-06-13 14:29:36.893000+00:00,Hybrid_MeanAllClassifiers
9265,9883,65811,DH,hybrid_learned_weights,51443,ensemble,recommendation_1,D2G2,2021-06-25 09:36:41.011000+00:00,third
37528,28690,22516,Yossef Elbialy,model_2,2993,first,recommendation_2,Team404,2021-06-13 11:34:06.793000+00:00,team404_base_model
44014,8217,14516,Simon,teamfivemodel,65307,model_2,recommendation_0,MineFromHome,2021-06-14 18:20:38.746000+00:00,lw_bpe_graph
56059,29480,44415,Alicia,first,46059,content-based_RS,recommendation_1,Team 404,2021-06-16 16:55:31.574000+00:00,Hybrid_MeanAllClassifiers
78542,62849,4274,Lukas,team404_base_model,5892,lw_bpe_graph,recommendation_0,Team404,2021-06-16 10:08:12.785000+00:00,content-based_RS
33518,50966,62106,Keyvan Amiri Elyasi,intra_bpe_hybrid,25598,hybrid_learned_weights,recommendation_2,the dataworms,2021-06-22 09:28:17.937000+00:00,classifier
60644,41883,59410,Caioo,classifier,13382,third,recommendation_1,flying_chicken_wings,2021-06-22 13:30:06.584000+00:00,hybrid_learned_weights
29133,68541,67231,Jerome,first,21315,teamfivemodel,recommendation_1,team404,2021-06-13 11:16:06.679000+00:00,Hybrid_MeanAllClassifiers
70064,60623,37285,Simon,team404_base_model,7860,model_2,recommendation_0,MineFromHome,2021-06-14 18:40:12.211000+00:00,teamfivemodel
68539,798,16207,seb,first,60216,teamfivemodel,recommendation_2,D2G2,2021-06-10 07:48:48.443000+00:00,Hybrid_MeanAllClassifiers
30702,8155,17838,Daniel,intra_bpe_hybrid,27491,Hybrid_RS,recommendation_0,MineFromHome,2021-06-22 09:13:08.524000+00:00,rule_based
32545,19349,16480,Rahul,first,45093,Hybrid_MeanAllClassifiers,recommendation_0,D2G2,2021-06-20 20:40:33.966000+00:00,content-based_RS
39394,42797,51977,Morris,teamfivemodel,37998,first,recommendation_2,MannheimMiners,2021-06-16 09:00:05.061000+00:00,lw_bpe_graph
63831,8037,3245,Lukas,model_2,48231,content-based_RS,recommendation_2,Team404,2021-06-15 14:11:53.700000+00:00,team404_base_model
17692,35716,22368,MR,lw_bpe_graph,22877,team404_base_model,recommendation_2,Mine From Home,2021-06-14 19:31:53.208000+00:00,model_2
38533,17057,67518,Esther Vogt,team404_base_model,41580,first,recommendation_2,DataMinerz,2021-06-14 15:21:15.298000+00:00,Hybrid_MeanAllClassifiers
12063,4394,70307,Lukas,model_2,31571,lw_bpe_graph,recommendation_1,Team404,2021-06-16 15:27:05.839000+00:00,content-based_RS
16875,56143,7561,DP,first,3857,lw_bpe_graph,recommendation_0,MannheimMiners,2021-06-16 15:43:11.668000+00:00,team404_base_model
29973,13102,74214,Keyvan Amiri Elyasi,hybrid_learned_weights,54612,rule_based,recommendation_0,the dataworms,2021-06-22 09:05:07.241000+00:00,intra_bpe_hybrid
51862,12849,74354,Keyvan Amiri Elyasi,hybrid_learned_weights,28580,classifier,recommendation_0,the dataworms,2021-06-22 08:30:45.966000+00:00,Hybrid_RS
40382,77534,9479,Yossef Elbialy,team404_base_model,39627,first,recommendation_0,Team404,2021-06-13 18:16:56.636000+00:00,model_2
43744,56072,5419,Jakob,Hybrid_RS,36959,third,recommendation_0,DataMinerz,2021-06-24 19:41:26.967000+00:00,ensemble
3474,73838,47543,Estelle,team404_base_model,56477,teamfivemodel,recommendation_1,DataMinerz,2021-06-09 16:35:32.707000+00:00,Hybrid_MeanAllClassifiers
56697,39152,49640,Alina,model_2,59734,teamfivemodel,recommendation_1,MineFromHome,2021-06-12 12:21:54.761000+00:00,team404_base_model
5918,17264,77061,Sascha,model_2,20234,team404_base_model,recommendation_0,team404,2021-06-09 13:29:41.962000+00:00,first
11616,11616,48722,J,third,18320,ensemble,recommendation_1,flying_chicken_wings,2021-06-24 11:41:16.992000+00:00,hybrid_learned_weights
41054,39593,8801,Guszti,Hybrid_MeanAllClassifiers,17009,team404_base_model,recommendation_0,flying chicken wings,2021-06-12 09:17:44.643000+00:00,first
59322,38490,27869,Lasse,intra_bpe_hybrid,24459,classifier,recommendation_1,team404,2021-06-22 09:09:14.608000+00:00,hybrid_learned_weights
30572,2430,38098,Farida,team404_base_model,76916,model_2,recommendation_2,DataMinerz,2021-06-14 14:55:09.072000+00:00,Hybrid_MeanAllClassifiers
40104,58556,34895,,Hybrid_MeanAllClassifiers,3696,model_2,recommendation_1,,2021-06-10 09:19:44.351000+00:00,team404_base_model
41580,3784,39810,seb,team404_base_model,41580,first,recommendation_1,D2G2,2021-06-10 07:32:00.239000+00:00,Hybrid_MeanAllClassifiers
39393,52305,28115,Marvin O.,Hybrid_MeanAllClassifiers,76331,teamfivemodel,recommendation_0,MannheimMiners,2021-06-11 19:18:28.520000+00:00,first
58174,61485,74718,bechtify,Hybrid_MeanAllClassifiers,47068,first,recommendation_1,MannheimMiners,2021-06-16 07:26:26.891000+00:00,team404_base_model
64239,32231,68559,Geumbich Hwang,team404_base_model,78241,first,recommendation_0,MannheimMiners,2021-06-12 11:32:22.954000+00:00,Hybrid_MeanAllClassifiers
17908,21639,63858,Lars,team404_base_model,21639,Hybrid_MeanAllClassifiers,recommendation_1,team404,2021-06-14 11:41:43.262000+00:00,model_2
3976,62797,68389,C,content-based_RS,2257,model_2,recommendation_2,The Dataworms,2021-06-15 14:40:38.425000+00:00,Hybrid_MeanAllClassifiers
43510,36790,38179,Caioo,Hybrid_RS,73789,hybrid_learned_weights,recommendation_2,flying_chicken_wings,2021-06-22 13:20:28.712000+00:00,classifier
26267,19937,26267,Duc,classifier,13269,rule_based,recommendation_0,DataMinerz,2021-06-25 10:44:59.446000+00:00,ensemble
2444,6678,57142,Tim Bleil,first,21607,teamfivemodel,recommendation_1,DataMinerz,2021-06-14 13:18:47.886000+00:00,model_2
45318,478,45318,Sascha,model_2,25157,Hybrid_MeanAllClassifiers,recommendation_1,team404,2021-06-09 14:34:06.256000+00:00,teamfivemodel
61178,61178,68294,DP,first,76762,content-based_RS,recommendation_2,MannheimMiners,2021-06-16 15:55:50.034000+00:00,lw_bpe_graph
9550,9550,40828,Keyvan Amiri Elyasi,rule_based,817,Hybrid_RS,recommendation_1,the dataworms,2021-06-22 09:17:46.288000+00:00,hybrid_learned_weights
24755,76550,6421,Jonathan,Hybrid_MeanAllClassifiers,40312,team404_base_model,recommendation_0,team404,2021-06-16 08:51:00.973000+00:00,lw_bpe_graph
63291,64371,41321,J,classifier,68427,Hybrid_RS,recommendation_1,flying_chicken_wings,2021-06-22 17:00:01.717000+00:00,hybrid_learned_weights
38591,18996,40412,Caioo,hybrid_learned_weights,78998,Hybrid_RS,recommendation_0,flying_chicken_wings,2021-06-22 13:23:20.782000+00:00,third
40828,22227,78303,Lars,Hybrid_MeanAllClassifiers,11253,lw_bpe_graph,recommendation_0,team404,2021-06-16 08:51:53.484000+00:00,content-based_RS
74109,27188,4471,Guszti,rule_based,44118,third,recommendation_0,flying chicken wings,2021-06-22 17:44:46.962000+00:00,Hybrid_RS
23145,1069,59075,DP,team404_base_model,5197,lw_bpe_graph,recommendation_1,MannheimMiners,2021-06-16 15:31:07.922000+00:00,model_2
46711,27774,78546,Morris,content-based_RS,40692,first,recommendation_2,MannheimMiners,2021-06-16 09:00:25.537000+00:00,team404_base_model
30342,188,43463,Luis,Hybrid_MeanAllClassifiers,43679,model_2,recommendation_1,MannheimMiners,2021-06-16 15:09:13.587000+00:00,first
63231,43263,24036,seb,first,50039,Hybrid_MeanAllClassifiers,recommendation_2,D2G2,2021-06-10 07:50:34.713000+00:00,team404_base_model
37063,9399,25085,Jakob,classifier,33558,rule_based,recommendation_1,DataMinerz,2021-06-21 19:52:14.409000+00:00,intra_bpe_hybrid
39151,52870,78627,Jakob,rule_based,32110,third,recommendation_2,DataMinerz,2021-06-21 19:28:03.919000+00:00,classifier
5376,8189,41371,Esther Vogt,Hybrid_MeanAllClassifiers,41371,teamfivemodel,recommendation_0,DataMinerz,2021-06-08 12:40:35.416000+00:00,model_2
61744,50769,12932,DH,intra_bpe_hybrid,78486,classifier,recommendation_2,D2G2,2021-06-25 09:23:18.024000+00:00,hybrid_learned_weights
29064,19379,41241,DP,model_2,74398,teamfivemodel,recommendation_2,MannheimMiners,2021-06-16 15:40:17.952000+00:00,first
18747,41593,24465,,first,22868,team404_base_model,recommendation_2,,2021-06-12 08:53:36.468000+00:00,model_2
11563,65885,11563,Keyvan Amiri Elyasi,Hybrid_RS,49179,intra_bpe_hybrid,recommendation_2,the dataworms,2021-06-22 08:04:49.644000+00:00,hybrid_learned_weights
55120,5462,68840,Jonathan B,first,17617,Hybrid_MeanAllClassifiers,recommendation_0,DataMinerz,2021-06-14 13:18:37.357000+00:00,teamfivemodel
57687,57687,9035,DH,hybrid_learned_weights,47893,third,recommendation_1,D2G2,2021-06-25 09:39:29.479000+00:00,ensemble
72629,77357,40935,J,ensemble,27261,rule_based,recommendation_0,flying_chicken_wings,2021-06-24 11:38:33.746000+00:00,classifier
28807,33235,1620,Keyvan Amiri Elyasi,classifier,53475,hybrid_learned_weights,recommendation_0,the dataworms,2021-06-22 08:25:45.765000+00:00,rule_based
58174,18614,15740,Mimimi,model_2,63891,first,recommendation_1,The Dataworms,2021-06-12 12:57:05.176000+00:00,team404_base_model
10932,6741,22184,TimG,Hybrid_MeanAllClassifiers,45841,team404_base_model,recommendation_0,DataMinerz,2021-06-08 11:36:45.149000+00:00,model_2
60872,8981,15744,Zhuoyan,model_2,47192,teamfivemodel,recommendation_2,The Dataworms,2021-06-13 09:12:47.801000+00:00,first
52167,39298,57229,Keyvan Amiri Elyasi,model_2,7977,lw_bpe_graph,recommendation_1,The Dataworms,2021-06-15 14:41:56.593000+00:00,content-based_RS
